Site Codes,Date,Depth,ODO
KIN,2018-07-02T00:00:00Z,0.188,7.69
KIN,2018-07-02T00:00:00Z,0.53,7.19
KIN,2018-07-02T00:00:00Z,1.016,3.68
KIN,2018-07-02T00:00:00Z,1.517,2.95
KIN,2018-07-02T00:00:00Z,1.97,1.62
KIN,2018-07-02T00:00:00Z,2.511,1.24
KIN,2018-07-02T00:00:00Z,3.511,1.08
KIN,2018-07-02T00:00:00Z,4.032,1
KIN,2018-07-02T00:00:00Z,4.515,0.95
KIN,2018-07-02T00:00:00Z,5.112,0.88
KMO,2018-07-02T00:00:00Z,0.193,8.5
KMO,2018-07-02T00:00:00Z,0.521,7.49
KMO,2018-07-02T00:00:00Z,1.023,2.6
KMO,2018-07-02T00:00:00Z,1.487,1.8
KMO,2018-07-02T00:00:00Z,2.013,1.22
KMO,2018-07-02T00:00:00Z,2.521,0.84
KMO,2018-07-02T00:00:00Z,2.925,0.76
KMO,2018-07-02T00:00:00Z,3.196,0.75
VIT,2018-07-02T00:00:00Z,0.203,8.45
VIT,2018-07-02T00:00:00Z,0.509,7.36
VIT,2018-07-02T00:00:00Z,0.978,4.94
VIT,2018-07-02T00:00:00Z,1.499,3.04
VIT,2018-07-02T00:00:00Z,1.999,2.55
VIT,2018-07-02T00:00:00Z,2.488,2.06
VIT,2018-07-02T00:00:00Z,3.019,1.79
VIT,2018-07-02T00:00:00Z,3.484,1.22
SUC,2018-07-02T00:00:00Z,0.187,8.57
SUC,2018-07-02T00:00:00Z,0.504,7.54
SUC,2018-07-02T00:00:00Z,1.01,3.94
SUC,2018-07-02T00:00:00Z,1.515,3.11
SUC,2018-07-02T00:00:00Z,2.006,2.67
SUC,2018-07-02T00:00:00Z,2.494,1.86
SUC,2018-07-02T00:00:00Z,3.011,1.63
SUC,2018-07-02T00:00:00Z,3.499,1.59
SUC,2018-07-02T00:00:00Z,4.02,1.38
SUC,2018-07-02T00:00:00Z,4.513,1.29
SUC,2018-07-02T00:00:00Z,4.762,1.19
MEAD,2018-07-02T00:00:00Z,0.172,8.74
MEAD,2018-07-02T00:00:00Z,0.519,8.68
MEAD,2018-07-02T00:00:00Z,0.993,8.44
MEAD,2018-07-02T00:00:00Z,1.528,6.03
MEAD,2018-07-02T00:00:00Z,2.013,3.93
MEAD,2018-07-02T00:00:00Z,2.524,3.13
MEAD,2018-07-02T00:00:00Z,2.899,3.01
MEAD,2018-07-02T00:00:00Z,3.208,3
MULB FARM,2018-07-02T00:00:00Z,0.19,8.9
MULB FARM,2018-07-02T00:00:00Z,0.49,8.84
MULB FARM,2018-07-02T00:00:00Z,1.013,8.74
MULB FARM,2018-07-02T00:00:00Z,1.525,6.51
MULB FARM,2018-07-02T00:00:00Z,2.007,4.08
MULB FARM,2018-07-02T00:00:00Z,2.494,4.02
MULB FARM,2018-07-02T00:00:00Z,2.905,3.97
WMP,2018-07-02T00:00:00Z,0.209,8.87
WMP,2018-07-02T00:00:00Z,0.502,8.87
WMP,2018-07-02T00:00:00Z,1.019,8.85
WMP,2018-07-02T00:00:00Z,1.523,8.45
WMP,2018-07-02T00:00:00Z,1.995,4.5
WMP,2018-07-02T00:00:00Z,2.491,4
WMP,2018-07-02T00:00:00Z,2.999,3.85
WMP,2018-07-02T00:00:00Z,3.484,3.8
WMP,2018-07-02T00:00:00Z,3.999,3.77
WMP,2018-07-02T00:00:00Z,4.51,3.75
WMP,2018-07-02T00:00:00Z,5.025,3.73
WMP,2018-07-02T00:00:00Z,5.609,3.71
CAV,2018-07-02T00:00:00Z,0.197,8.88
CAV,2018-07-02T00:00:00Z,0.506,8.88
CAV,2018-07-02T00:00:00Z,1.039,8.86
CAV,2018-07-02T00:00:00Z,1.534,9.53
CAV,2018-07-02T00:00:00Z,2.04,9.05
CAV,2018-07-02T00:00:00Z,2.52,8.25
CAV,2018-07-02T00:00:00Z,2.901,7.69
REG,2018-07-02T00:00:00Z,0.228,8.78
REG,2018-07-02T00:00:00Z,0.507,8.75
REG,2018-07-02T00:00:00Z,1.011,8.7
REG,2018-07-02T00:00:00Z,1.526,8.68
REG,2018-07-02T00:00:00Z,2.003,8.67
REG,2018-07-02T00:00:00Z,2.507,9.1
REG,2018-07-02T00:00:00Z,3.008,9.92
REG,2018-07-02T00:00:00Z,3.511,10.2
REG,2018-07-02T00:00:00Z,3.757,10.23
KIN,2018-07-09T00:00:00Z,0.222,9.17
KIN,2018-07-09T00:00:00Z,0.528,9.16
KIN,2018-07-09T00:00:00Z,1.016,9.16
KIN,2018-07-09T00:00:00Z,1.512,9.16
KIN,2018-07-09T00:00:00Z,2.017,9.15
KIN,2018-07-09T00:00:00Z,2.506,9.14
KIN,2018-07-09T00:00:00Z,3.02,9.14
KIN,2018-07-09T00:00:00Z,3.506,9.14
KIN,2018-07-09T00:00:00Z,4.016,9.13
KIN,2018-07-09T00:00:00Z,4.527,9.11
KIN,2018-07-09T00:00:00Z,4.83,9.11
KMO,2018-07-09T00:00:00Z,0.216,9.17
KMO,2018-07-09T00:00:00Z,0.554,9.19
KMO,2018-07-09T00:00:00Z,1.016,9.19
KMO,2018-07-09T00:00:00Z,1.5,9.18
KMO,2018-07-09T00:00:00Z,2.02,9.17
KMO,2018-07-09T00:00:00Z,2.52,9.17
KMO,2018-07-09T00:00:00Z,3.013,9.16
KMO,2018-07-09T00:00:00Z,3.521,9.15
VIT,2018-07-09T00:00:00Z,0.262,9.22
VIT,2018-07-09T00:00:00Z,0.507,9.2
VIT,2018-07-09T00:00:00Z,1.044,9.2
VIT,2018-07-09T00:00:00Z,1.535,9.19
VIT,2018-07-09T00:00:00Z,2.031,9.19
VIT,2018-07-09T00:00:00Z,2.527,9.18
VIT,2018-07-09T00:00:00Z,2.828,9.17
SUC,2018-07-09T00:00:00Z,0.194,9.23
SUC,2018-07-09T00:00:00Z,0.506,9.22
SUC,2018-07-09T00:00:00Z,1.012,9.21
SUC,2018-07-09T00:00:00Z,1.522,9.19
SUC,2018-07-09T00:00:00Z,2.026,9.18
SUC,2018-07-09T00:00:00Z,2.505,9.17
SUC,2018-07-09T00:00:00Z,2.983,9.16
SUC,2018-07-09T00:00:00Z,3.552,9.15
SUC,2018-07-09T00:00:00Z,4.057,9.15
SUC,2018-07-09T00:00:00Z,4.479,9.18
SUC,2018-07-09T00:00:00Z,4.807,9.17
MEAD,2018-07-09T00:00:00Z,0.225,9.33
MEAD,2018-07-09T00:00:00Z,0.515,9.32
MEAD,2018-07-09T00:00:00Z,1.013,9.32
MEAD,2018-07-09T00:00:00Z,1.521,9.31
MEAD,2018-07-09T00:00:00Z,2.04,9.31
MEAD,2018-07-09T00:00:00Z,2.515,9.3
MEAD,2018-07-09T00:00:00Z,2.923,9.29
MULB FARM,2018-07-09T00:00:00Z,0.247,9.38
MULB FARM,2018-07-09T00:00:00Z,0.52,9.38
MULB FARM,2018-07-09T00:00:00Z,1.03,9.36
MULB FARM,2018-07-09T00:00:00Z,1.543,9.36
MULB FARM,2018-07-09T00:00:00Z,2.007,9.35
MULB FARM,2018-07-09T00:00:00Z,2.34,9.34
WMP,2018-07-09T00:00:00Z,0.201,9.43
WMP,2018-07-09T00:00:00Z,0.542,9.42
WMP,2018-07-09T00:00:00Z,1.039,9.42
WMP,2018-07-09T00:00:00Z,1.508,9.41
WMP,2018-07-09T00:00:00Z,2.033,9.41
WMP,2018-07-09T00:00:00Z,2.518,9.4
WMP,2018-07-09T00:00:00Z,2.998,9.4
WMP,2018-07-09T00:00:00Z,3.541,9.39
WMP,2018-07-09T00:00:00Z,4.04,9.38
WMP,2018-07-09T00:00:00Z,4.543,9.38
CAV,2018-07-09T00:00:00Z,0.218,9.49
CAV,2018-07-09T00:00:00Z,0.514,9.48
CAV,2018-07-09T00:00:00Z,1.033,9.48
CAV,2018-07-09T00:00:00Z,1.528,9.48
CAV,2018-07-09T00:00:00Z,2.058,9.47
CAV,2018-07-09T00:00:00Z,2.553,9.46
CAV,2018-07-09T00:00:00Z,2.835,9.46
REG,2018-07-09T00:00:00Z,0.189,9.54
REG,2018-07-09T00:00:00Z,0.516,9.53
REG,2018-07-09T00:00:00Z,1.033,9.53
REG,2018-07-09T00:00:00Z,1.546,9.52
REG,2018-07-09T00:00:00Z,2.02,9.51
REG,2018-07-09T00:00:00Z,2.535,9.5
REG,2018-07-09T00:00:00Z,2.887,9.5
KIN,2018-07-16T00:00:00Z,0.224,8.78
KIN,2018-07-16T00:00:00Z,0.511,8.79
KIN,2018-07-16T00:00:00Z,0.995,8.77
KIN,2018-07-16T00:00:00Z,1.527,8.77
KIN,2018-07-16T00:00:00Z,2.027,8.74
KIN,2018-07-16T00:00:00Z,2.521,8.75
KIN,2018-07-16T00:00:00Z,2.97,8.79
KIN,2018-07-16T00:00:00Z,3.536,8.77
KIN,2018-07-16T00:00:00Z,4.005,8.73
KIN,2018-07-16T00:00:00Z,4.521,8.72
KIN,2018-07-16T00:00:00Z,4.85,8.71
KMO,2018-07-16T00:00:00Z,0.229,8.92
KMO,2018-07-16T00:00:00Z,0.542,8.88
KMO,2018-07-16T00:00:00Z,1.017,8.82
KMO,2018-07-16T00:00:00Z,1.452,8.85
KMO,2018-07-16T00:00:00Z,1.814,8.86
VIT,2018-07-16T00:00:00Z,0.227,9.05
VIT,2018-07-16T00:00:00Z,0.516,9.03
VIT,2018-07-16T00:00:00Z,1.022,9.01
VIT,2018-07-16T00:00:00Z,1.531,9.02
VIT,2018-07-16T00:00:00Z,2.044,9.02
VIT,2018-07-16T00:00:00Z,2.527,9.02
VIT,2018-07-16T00:00:00Z,3.126,8.97
SUC,2018-07-16T00:00:00Z,0.217,9.1
SUC,2018-07-16T00:00:00Z,0.516,9.11
SUC,2018-07-16T00:00:00Z,1.026,9.09
SUC,2018-07-16T00:00:00Z,1.523,9.09
SUC,2018-07-16T00:00:00Z,2.03,9.07
SUC,2018-07-16T00:00:00Z,2.524,9.04
SUC,2018-07-16T00:00:00Z,3.023,9.03
SUC,2018-07-16T00:00:00Z,3.518,9.02
SUC,2018-07-16T00:00:00Z,4.023,9.01
SUC,2018-07-16T00:00:00Z,4.549,9.01
SUC,2018-07-16T00:00:00Z,5.011,9.01
SUC,2018-07-16T00:00:00Z,5.519,9
SUC,2018-07-16T00:00:00Z,5.813,8.99
MEAD,2018-07-16T00:00:00Z,0.231,9.15
MEAD,2018-07-16T00:00:00Z,0.525,9.15
MEAD,2018-07-16T00:00:00Z,1.051,9.14
MEAD,2018-07-16T00:00:00Z,1.518,9.13
MEAD,2018-07-16T00:00:00Z,2.017,9.13
MEAD,2018-07-16T00:00:00Z,2.524,9.12
MEAD,2018-07-16T00:00:00Z,3.027,9.18
MULB FARM,2018-07-16T00:00:00Z,0.197,9.19
MULB FARM,2018-07-16T00:00:00Z,0.518,9.19
MULB FARM,2018-07-16T00:00:00Z,1.015,9.17
MULB FARM,2018-07-16T00:00:00Z,1.524,9.16
MULB FARM,2018-07-16T00:00:00Z,2,9.14
MULB FARM,2018-07-16T00:00:00Z,2.501,9.12
MULB FARM,2018-07-16T00:00:00Z,2.992,9.1
WMP,2018-07-16T00:00:00Z,0.217,9.09
WMP,2018-07-16T00:00:00Z,0.544,9.11
WMP,2018-07-16T00:00:00Z,1.011,9.12
WMP,2018-07-16T00:00:00Z,1.484,9.13
WMP,2018-07-16T00:00:00Z,2.004,9.12
WMP,2018-07-16T00:00:00Z,2.523,9.1
WMP,2018-07-16T00:00:00Z,3.059,9.09
WMP,2018-07-16T00:00:00Z,3.406,9.07
WMP,2018-07-16T00:00:00Z,4.057,9.07
WMP,2018-07-16T00:00:00Z,4.504,9.06
WMP,2018-07-16T00:00:00Z,4.829,9.06
CAV,2018-07-16T00:00:00Z,0.227,9.19
CAV,2018-07-16T00:00:00Z,0.528,9.16
CAV,2018-07-16T00:00:00Z,1.026,9.13
CAV,2018-07-16T00:00:00Z,1.53,9.13
CAV,2018-07-16T00:00:00Z,2.022,9.12
CAV,2018-07-16T00:00:00Z,2.524,9.1
CAV,2018-07-16T00:00:00Z,2.827,9.1
REG,2018-07-16T00:00:00Z,0.197,9.2
REG,2018-07-16T00:00:00Z,0.521,9.17
REG,2018-07-16T00:00:00Z,1.016,9.16
REG,2018-07-16T00:00:00Z,1.509,9.15
REG,2018-07-16T00:00:00Z,2.02,9.14
REG,2018-07-16T00:00:00Z,2.507,9.13
REG,2018-07-16T00:00:00Z,3.107,9.11
KIN,2018-07-23T00:00:00Z,0.194,8.22
KIN,2018-07-23T00:00:00Z,0.497,8.17
KIN,2018-07-23T00:00:00Z,0.987,8.15
KIN,2018-07-23T00:00:00Z,1.521,8.13
KIN,2018-07-23T00:00:00Z,2.014,8.18
KIN,2018-07-23T00:00:00Z,2.512,8.27
KIN,2018-07-23T00:00:00Z,3.008,8.32
KIN,2018-07-23T00:00:00Z,3.509,8.31
KIN,2018-07-23T00:00:00Z,3.995,8.31
KIN,2018-07-23T00:00:00Z,4.501,8.31
KIN,2018-07-23T00:00:00Z,4.984,8.3
KMO,2018-07-23T00:00:00Z,0.22,6.52
KMO,2018-07-23T00:00:00Z,0.506,6.86
KMO,2018-07-23T00:00:00Z,1,8.04
KMO,2018-07-23T00:00:00Z,1.531,8.24
KMO,2018-07-23T00:00:00Z,2.032,8.27
KMO,2018-07-23T00:00:00Z,2.528,8.28
KMO,2018-07-23T00:00:00Z,2.991,8.3
VIT,2018-07-23T00:00:00Z,0.201,8.44
VIT,2018-07-23T00:00:00Z,0.488,8.41
VIT,2018-07-23T00:00:00Z,1.012,8.4
VIT,2018-07-23T00:00:00Z,1.505,8.39
VIT,2018-07-23T00:00:00Z,2.024,8.39
VIT,2018-07-23T00:00:00Z,2.511,8.39
VIT,2018-07-23T00:00:00Z,2.983,8.38
SUC,2018-07-23T00:00:00Z,0.191,8.29
SUC,2018-07-23T00:00:00Z,0.521,8.34
SUC,2018-07-23T00:00:00Z,1.008,8.39
SUC,2018-07-23T00:00:00Z,1.494,8.39
SUC,2018-07-23T00:00:00Z,1.999,8.42
SUC,2018-07-23T00:00:00Z,2.528,8.45
SUC,2018-07-23T00:00:00Z,3.032,8.44
SUC,2018-07-23T00:00:00Z,3.517,8.42
SUC,2018-07-23T00:00:00Z,4.049,8.43
MEAD,2018-07-23T00:00:00Z,0.213,8.55
MEAD,2018-07-23T00:00:00Z,0.539,8.52
MEAD,2018-07-23T00:00:00Z,0.985,8.51
MEAD,2018-07-23T00:00:00Z,1.512,8.5
MEAD,2018-07-23T00:00:00Z,2.002,8.49
MEAD,2018-07-23T00:00:00Z,2.477,8.48
MEAD,2018-07-23T00:00:00Z,2.993,8.48
MULB FARM,2018-07-23T00:00:00Z,0.203,8.47
MULB FARM,2018-07-23T00:00:00Z,0.506,8.46
MULB FARM,2018-07-23T00:00:00Z,1.044,8.44
MULB FARM,2018-07-23T00:00:00Z,1.554,8.43
MULB FARM,2018-07-23T00:00:00Z,1.985,8.43
MULB FARM,2018-07-23T00:00:00Z,2.463,8.42
MULB FARM,2018-07-23T00:00:00Z,2.881,8.42
WMP,2018-07-23T00:00:00Z,0.486,8.43
WMP,2018-07-23T00:00:00Z,1.041,8.42
WMP,2018-07-23T00:00:00Z,1.534,8.41
WMP,2018-07-23T00:00:00Z,2.021,8.41
WMP,2018-07-23T00:00:00Z,2.981,8.41
WMP,2018-07-23T00:00:00Z,3.521,8.4
WMP,2018-07-23T00:00:00Z,3.998,8.39
WMP,2018-07-23T00:00:00Z,4.512,8.38
WMP,2018-07-23T00:00:00Z,4.763,8.37
CAV,2018-07-23T00:00:00Z,0.22,8.48
WMP,2018-07-23T00:00:00Z,0.224,8.43
CAV,2018-07-23T00:00:00Z,0.507,8.45
CAV,2018-07-23T00:00:00Z,1.01,8.43
CAV,2018-07-23T00:00:00Z,1.522,8.42
CAV,2018-07-23T00:00:00Z,2.005,8.41
CAV,2018-07-23T00:00:00Z,2.48,8.41
CAV,2018-07-23T00:00:00Z,2.972,8.4
CAV,2018-07-23T00:00:00Z,3.288,8.4
REG,2018-07-23T00:00:00Z,0.218,8.48
REG,2018-07-23T00:00:00Z,0.483,8.47
REG,2018-07-23T00:00:00Z,0.992,8.47
REG,2018-07-23T00:00:00Z,1.485,8.45
REG,2018-07-23T00:00:00Z,2.02,8.45
REG,2018-07-23T00:00:00Z,2.525,8.44
REG,2018-07-23T00:00:00Z,3.008,8.44
REG,2018-07-23T00:00:00Z,3.289,8.43
KIN,2018-07-30T00:00:00Z,0.177,8.61
KIN,2018-07-30T00:00:00Z,0.498,8.59
KIN,2018-07-30T00:00:00Z,0.997,8.58
KIN,2018-07-30T00:00:00Z,1.492,8.58
KIN,2018-07-30T00:00:00Z,2.016,8.58
KIN,2018-07-30T00:00:00Z,2.511,8.57
KIN,2018-07-30T00:00:00Z,3,8.58
KIN,2018-07-30T00:00:00Z,3.492,8.57
KIN,2018-07-30T00:00:00Z,4.015,8.57
KIN,2018-07-30T00:00:00Z,4.503,8.56
KIN,2018-07-30T00:00:00Z,4.776,8.56
KMO,2018-07-30T00:00:00Z,0.216,8.32
KMO,2018-07-30T00:00:00Z,0.504,8.44
KMO,2018-07-30T00:00:00Z,1.03,8.61
KMO,2018-07-30T00:00:00Z,1.538,8.63
KMO,2018-07-30T00:00:00Z,1.975,8.63
KMO,2018-07-30T00:00:00Z,2.504,8.63
KMO,2018-07-30T00:00:00Z,2.995,8.63
KMO,2018-07-30T00:00:00Z,3.4,8.63
KMO,2018-07-30T00:00:00Z,3.69,8.62
VIT,2018-07-30T00:00:00Z,0.207,8.7
VIT,2018-07-30T00:00:00Z,0.512,8.7
VIT,2018-07-30T00:00:00Z,0.98,8.69
VIT,2018-07-30T00:00:00Z,1.481,8.68
VIT,2018-07-30T00:00:00Z,1.979,8.67
VIT,2018-07-30T00:00:00Z,2.476,8.66
VIT,2018-07-30T00:00:00Z,3.058,8.66
SUC,2018-07-30T00:00:00Z,0.204,8.74
SUC,2018-07-30T00:00:00Z,0.508,8.72
SUC,2018-07-30T00:00:00Z,1.021,8.71
SUC,2018-07-30T00:00:00Z,1.484,8.7
SUC,2018-07-30T00:00:00Z,2.004,8.69
SUC,2018-07-30T00:00:00Z,2.538,8.68
SUC,2018-07-30T00:00:00Z,3.033,8.67
SUC,2018-07-30T00:00:00Z,3.47,8.67
SUC,2018-07-30T00:00:00Z,3.859,8.66
SUC,2018-07-30T00:00:00Z,4.173,8.65
MEAD,2018-07-30T00:00:00Z,0.193,8.88
MEAD,2018-07-30T00:00:00Z,0.506,8.83
MEAD,2018-07-30T00:00:00Z,1.022,8.82
MEAD,2018-07-30T00:00:00Z,1.484,8.81
MEAD,2018-07-30T00:00:00Z,2.038,8.81
MEAD,2018-07-30T00:00:00Z,2.483,8.8
MEAD,2018-07-30T00:00:00Z,3.03,8.79
MULB FARM,2018-07-30T00:00:00Z,0.209,8.86
MULB FARM,2018-07-30T00:00:00Z,0.515,8.86
MULB FARM,2018-07-30T00:00:00Z,0.981,8.85
MULB FARM,2018-07-30T00:00:00Z,1.486,8.85
MULB FARM,2018-07-30T00:00:00Z,1.989,8.84
MULB FARM,2018-07-30T00:00:00Z,2.478,8.83
MULB FARM,2018-07-30T00:00:00Z,2.776,8.83
WMP,2018-07-30T00:00:00Z,0.195,8.89
WMP,2018-07-30T00:00:00Z,0.474,8.88
WMP,2018-07-30T00:00:00Z,1.005,8.87
WMP,2018-07-30T00:00:00Z,1.51,8.87
WMP,2018-07-30T00:00:00Z,1.969,8.86
WMP,2018-07-30T00:00:00Z,2.522,8.86
WMP,2018-07-30T00:00:00Z,2.956,8.85
WMP,2018-07-30T00:00:00Z,3.5,8.85
WMP,2018-07-30T00:00:00Z,4.064,8.83
WMP,2018-07-30T00:00:00Z,4.294,8.83
CAV,2018-07-30T00:00:00Z,0.184,8.95
CAV,2018-07-30T00:00:00Z,0.504,8.93
CAV,2018-07-30T00:00:00Z,0.976,8.92
CAV,2018-07-30T00:00:00Z,1.545,8.92
CAV,2018-07-30T00:00:00Z,2.005,8.91
CAV,2018-07-30T00:00:00Z,2.476,8.9
CAV,2018-07-30T00:00:00Z,2.875,8.9
REG,2018-07-30T00:00:00Z,0.179,8.96
REG,2018-07-30T00:00:00Z,0.484,8.95
REG,2018-07-30T00:00:00Z,0.983,8.94
REG,2018-07-30T00:00:00Z,1.49,8.94
REG,2018-07-30T00:00:00Z,1.967,8.93
REG,2018-07-30T00:00:00Z,2.459,8.92
REG,2018-07-30T00:00:00Z,2.761,8.92
KIN,2018-08-13T00:00:00Z,0.245,9.61
KIN,2018-08-13T00:00:00Z,0.522,9.6
KIN,2018-08-13T00:00:00Z,1.023,9.59
KIN,2018-08-13T00:00:00Z,1.531,9.58
KIN,2018-08-13T00:00:00Z,2.08,9.58
KIN,2018-08-13T00:00:00Z,2.481,9.57
KIN,2018-08-13T00:00:00Z,2.994,9.56
KIN,2018-08-13T00:00:00Z,3.449,9.55
KIN,2018-08-13T00:00:00Z,3.964,9.57
KIN,2018-08-13T00:00:00Z,4.668,9.55
KIN,2018-08-13T00:00:00Z,4.73,9.55
KMO,2018-08-13T00:00:00Z,0.194,9.65
KMO,2018-08-13T00:00:00Z,0.546,9.61
KMO,2018-08-13T00:00:00Z,0.968,9.6
KMO,2018-08-13T00:00:00Z,1.555,9.6
KMO,2018-08-13T00:00:00Z,1.943,9.6
KMO,2018-08-13T00:00:00Z,2.479,9.59
KMO,2018-08-13T00:00:00Z,3.261,9.58
KMO,2018-08-13T00:00:00Z,3.654,9.57
KMO,2018-08-13T00:00:00Z,3.847,9.56
VIT,2018-08-13T00:00:00Z,0.246,9.66
VIT,2018-08-13T00:00:00Z,0.523,9.63
VIT,2018-08-13T00:00:00Z,1.016,9.62
VIT,2018-08-13T00:00:00Z,1.563,9.6
VIT,2018-08-13T00:00:00Z,2.015,9.6
VIT,2018-08-13T00:00:00Z,2.532,9.59
VIT,2018-08-13T00:00:00Z,3.106,9.58
SUC,2018-08-13T00:00:00Z,0.227,9.65
SUC,2018-08-13T00:00:00Z,0.503,9.63
SUC,2018-08-13T00:00:00Z,0.993,9.61
SUC,2018-08-13T00:00:00Z,1.538,9.6
SUC,2018-08-13T00:00:00Z,2.067,9.6
SUC,2018-08-13T00:00:00Z,2.473,9.6
SUC,2018-08-13T00:00:00Z,3.054,9.59
SUC,2018-08-13T00:00:00Z,3.473,9.57
SUC,2018-08-13T00:00:00Z,4.081,9.56
SUC,2018-08-13T00:00:00Z,4.505,9.6
SUC,2018-08-13T00:00:00Z,4.976,9.58
MEAD,2018-08-13T00:00:00Z,0.225,9.69
MEAD,2018-08-13T00:00:00Z,0.529,9.68
MEAD,2018-08-13T00:00:00Z,1.032,9.67
MEAD,2018-08-13T00:00:00Z,1.399,9.66
MEAD,2018-08-13T00:00:00Z,1.975,9.65
MEAD,2018-08-13T00:00:00Z,2.541,9.64
MEAD,2018-08-13T00:00:00Z,3.06,9.64
MEAD,2018-08-13T00:00:00Z,3.398,9.63
MEAD,2018-08-13T00:00:00Z,3.707,9.63
MULB FARM,2018-08-13T00:00:00Z,0.22,9.73
MULB FARM,2018-08-13T00:00:00Z,0.573,9.69
WMP,2018-08-13T00:00:00Z,0.215,9.74
WMP,2018-08-13T00:00:00Z,0.549,9.72
WMP,2018-08-13T00:00:00Z,1.018,9.71
CAV,2018-08-13T00:00:00Z,0.262,9.81
CAV,2018-08-13T00:00:00Z,0.428,9.74
REG,2018-08-13T00:00:00Z,0.229,9.89
REG,2018-08-13T00:00:00Z,0.459,9.76
KIN,2018-08-20T00:00:00Z,0.199,8.91
KIN,2018-08-20T00:00:00Z,0.529,8.91
KIN,2018-08-20T00:00:00Z,1.035,8.9
KIN,2018-08-20T00:00:00Z,1.506,8.89
KIN,2018-08-20T00:00:00Z,2.019,8.88
KIN,2018-08-20T00:00:00Z,2.498,8.88
KIN,2018-08-20T00:00:00Z,3.02,8.86
KIN,2018-08-20T00:00:00Z,3.54,8.86
KIN,2018-08-20T00:00:00Z,3.984,8.86
KIN,2018-08-20T00:00:00Z,4.543,8.85
KIN,2018-08-20T00:00:00Z,4.775,8.84
KMO,2018-08-20T00:00:00Z,0.206,8.99
KMO,2018-08-20T00:00:00Z,0.536,8.98
KMO,2018-08-20T00:00:00Z,0.964,8.63
KMO,2018-08-20T00:00:00Z,1.473,8.9
KMO,2018-08-20T00:00:00Z,2.028,8.92
KMO,2018-08-20T00:00:00Z,2.496,8.91
KMO,2018-08-20T00:00:00Z,3.031,8.91
KMO,2018-08-20T00:00:00Z,3.521,8.9
VIT,2018-08-20T00:00:00Z,0.189,8.98
VIT,2018-08-20T00:00:00Z,0.474,8.96
VIT,2018-08-20T00:00:00Z,0.981,8.95
VIT,2018-08-20T00:00:00Z,1.488,8.94
VIT,2018-08-20T00:00:00Z,2.004,8.94
VIT,2018-08-20T00:00:00Z,2.487,8.93
VIT,2018-08-20T00:00:00Z,3.093,8.92
SUC,2018-08-20T00:00:00Z,0.192,8.96
SUC,2018-08-20T00:00:00Z,0.499,8.97
SUC,2018-08-20T00:00:00Z,1.034,8.95
SUC,2018-08-20T00:00:00Z,1.512,8.94
SUC,2018-08-20T00:00:00Z,1.975,8.93
SUC,2018-08-20T00:00:00Z,2.552,8.92
SUC,2018-08-20T00:00:00Z,3.029,8.91
SUC,2018-08-20T00:00:00Z,3.46,8.9
SUC,2018-08-20T00:00:00Z,3.967,8.9
SUC,2018-08-20T00:00:00Z,4.268,8.89
MEAD,2018-08-20T00:00:00Z,0.215,9.09
MEAD,2018-08-20T00:00:00Z,0.515,9.08
MEAD,2018-08-20T00:00:00Z,1,9.07
MEAD,2018-08-20T00:00:00Z,1.518,9.06
MEAD,2018-08-20T00:00:00Z,2.013,9.05
MEAD,2018-08-20T00:00:00Z,2.512,9.04
MEAD,2018-08-20T00:00:00Z,2.777,9.04
MULB FARM,2018-08-20T00:00:00Z,0.221,9.13
MULB FARM,2018-08-20T00:00:00Z,0.512,9.11
MULB FARM,2018-08-20T00:00:00Z,1.026,9.1
MULB FARM,2018-08-20T00:00:00Z,1.478,9.09
MULB FARM,2018-08-20T00:00:00Z,1.978,9.09
MULB FARM,2018-08-20T00:00:00Z,2.574,9.08
WMP,2018-08-20T00:00:00Z,0.231,9.13
WMP,2018-08-20T00:00:00Z,0.507,9.11
WMP,2018-08-20T00:00:00Z,0.996,9.11
WMP,2018-08-20T00:00:00Z,1.491,9.11
WMP,2018-08-20T00:00:00Z,2.009,9.1
WMP,2018-08-20T00:00:00Z,2.522,9.1
WMP,2018-08-20T00:00:00Z,2.975,9.09
WMP,2018-08-20T00:00:00Z,3.495,9.09
WMP,2018-08-20T00:00:00Z,4.01,9.08
WMP,2018-08-20T00:00:00Z,4.493,9.08
WMP,2018-08-20T00:00:00Z,4.851,9.07
CAV,2018-08-20T00:00:00Z,0.221,9.17
CAV,2018-08-20T00:00:00Z,0.479,9.16
CAV,2018-08-20T00:00:00Z,1.035,9.15
CAV,2018-08-20T00:00:00Z,1.52,9.14
CAV,2018-08-20T00:00:00Z,1.984,9.13
CAV,2018-08-20T00:00:00Z,2.526,9.12
CAV,2018-08-20T00:00:00Z,2.963,9.11
REG,2018-08-20T00:00:00Z,0.197,9.19
REG,2018-08-20T00:00:00Z,0.469,9.18
REG,2018-08-20T00:00:00Z,0.979,9.18
REG,2018-08-20T00:00:00Z,1.535,9.17
REG,2018-08-20T00:00:00Z,2.025,9.16
REG,2018-08-20T00:00:00Z,2.511,9.16
REG,2018-08-20T00:00:00Z,2.871,9.15
REG,2018-08-20T00:00:00Z,3.229,9.15
KIN,2018-08-27T00:00:00Z,0.217,8.86
KIN,2018-08-27T00:00:00Z,0.504,8.85
KIN,2018-08-27T00:00:00Z,1.024,8.82
KIN,2018-08-27T00:00:00Z,1.498,8.81
